userid,movie_name,year,rating,movie_id
140128,apartment 1303 3d,2012,3,apartment+1303+3d+2012
95504,inception,2010,4,inception+2010
76404,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
17900,what to expect when youre expecting,2012,3,what+to+expect+when+youre+expecting+2012
141414,mama,2013,4,mama+2013
113886,the battle of algiers,1966,3,the+battle+of+algiers+1966
117538,the truce,1997,3,the+truce+1997
97437,the christine jorgensen story,1970,4,the+christine+jorgensen+story+1970
74863,willow,1988,3,willow+1988
60170,now or never,1921,4,now+or+never+1921
16279,pirates of the caribbean dead mans chest,2006,5,pirates+of+the+caribbean+dead+mans+chest+2006
3765,harry potter and the goblet of fire,2005,3,harry+potter+and+the+goblet+of+fire+2005
66409,ronin,1998,3,ronin+1998
83646,living free,1972,3,living+free+1972
14980,elfie hopkins,2012,4,elfie+hopkins+2012
57310,lady and the tramp,1955,4,lady+and+the+tramp+1955
121177,yobi_ the five-tailed fox,2007,4,yobi_+the+five-tailed+fox+2007
149758,alien,1979,3,alien+1979
105493,korso,2014,4,korso+2014
4138,it  happens every spring,1949,4,it++happens+every+spring+1949
4100,wife vs. secretary,1936,3,wife+vs.+secretary+1936
125050,tbs,2008,5,tbs+2008
47449,megamind,2010,3,megamind+2010
30854,tin men,1987,3,tin+men+1987
142930,sixteen candles,1984,5,sixteen+candles+1984
28114,the little girl who lives down the lane,1976,3,the+little+girl+who+lives+down+the+lane+1976
84799,finding nemo,2003,3,finding+nemo+2003
45407,zeus  roxanne,1997,3,zeus++roxanne+1997
24886,clash of the titans,1981,3,clash+of+the+titans+1981
79131,waking life,2001,4,waking+life+2001
106228,pulp fiction,1994,4,pulp+fiction+1994
117943,i got next,2011,4,i+got+next+2011
62149,jonestown paradise lost,2007,3,jonestown+paradise+lost+2007
83573,the decline of the american empire,1986,5,the+decline+of+the+american+empire+1986
73633,the gods must be crazy,1980,3,the+gods+must+be+crazy+1980
10702,the music box,1932,4,the+music+box+1932
126270,blackbird,1959,3,blackbird+1959
142749,the day the earth stood still,1951,4,the+day+the+earth+stood+still+1951
74281,the chamber,1996,3,the+chamber+1996
8184,idiots delight,1939,3,idiots+delight+1939
9119,the sisterhood of the traveling pants,2005,4,the+sisterhood+of+the+traveling+pants+2005
71227,dead man walking,1995,5,dead+man+walking+1995
19747,professor beware,1938,3,professor+beware+1938
39342,the prizefighter and the lady,1933,3,the+prizefighter+and+the+lady+1933
71126,the casino murder case,1935,3,the+casino+murder+case+1935
87344,a couch in new york,1996,2,a+couch+in+new+york+1996
15921,kenny,2006,3,kenny+2006
55951,tinker bell and the lost treasure,2009,4,tinker+bell+and+the+lost+treasure+2009
143986,all the kings men,1949,4,all+the+kings+men+1949
109750,the driver,1978,4,the+driver+1978
13242,europa europa,1990,5,europa+europa+1990
45070,brooklyn castle,2012,4,brooklyn+castle+2012
17016,paradise now,2005,4,paradise+now+2005
25051,one day in september,1999,5,one+day+in+september+1999
76856,the house i live in,2012,4,the+house+i+live+in+2012
36861,my neighbor totoro,1988,4,my+neighbor+totoro+1988
26242,master and commander the far side of the world,2003,3,master+and+commander+the+far+side+of+the+world+2003
128844,belly of the beast,2003,2,belly+of+the+beast+2003
146597,the footprints of a spirit,1998,5,the+footprints+of+a+spirit+1998
139971,the girl from the marsh croft,1917,4,the+girl+from+the+marsh+croft+1917
35144,the three musketeers,1993,2,the+three+musketeers+1993
99004,thesis,1996,4,thesis+1996
16083,the green mile,1999,4,the+green+mile+1999
72416,it happened here,1966,3,it+happened+here+1966
34881,star wars episode iii - revenge of the sith,2005,4,star+wars+episode+iii+-+revenge+of+the+sith+2005
5633,the shawshank redemption,1994,5,the+shawshank+redemption+1994
79350,wild china,2008,4,wild+china+2008
16053,saving private ryan,1998,2,saving+private+ryan+1998
8042,girl with hyacinths,1950,4,girl+with+hyacinths+1950
116875,fight club,1999,4,fight+club+1999
22404,spirited away,2001,5,spirited+away+2001
108498,harry potter and the prisoner of azkaban,2004,5,harry+potter+and+the+prisoner+of+azkaban+2004
65073,gaby a true story,1987,4,gaby+a+true+story+1987
99522,cinderella,1950,4,cinderella+1950
99338,bush mama,1979,3,bush+mama+1979
72156,13 assassins,2010,4,13+assassins+2010
51531,shrek 2,2004,3,shrek+2+2004
44826,solar crisis,1990,3,solar+crisis+1990
60595,the equalizer,2014,5,the+equalizer+2014
130407,forever hardcore the documentary,2005,4,forever+hardcore+the+documentary+2005
70500,the great debaters,2007,3,the+great+debaters+2007
77266,dragon ball curse of the blood rubies,1986,3,dragon+ball+curse+of+the+blood+rubies+1986
115042,fun with dick and jane,1977,3,fun+with+dick+and+jane+1977
83634,brave,2012,4,brave+2012
64308,k-911,1999,4,k-911+1999
126476,fight club,1999,4,fight+club+1999
60358,die hard,1988,5,die+hard+1988
76237,wedding bell blues,1996,3,wedding+bell+blues+1996
5113,mrs. miniver,1942,5,mrs.+miniver+1942
5230,louis c.k. live at the comedy store,2015,4,louis+c.k.+live+at+the+comedy+store+2015
18219,oceans eleven,2001,5,oceans+eleven+2001
7851,holy motors,2012,3,holy+motors+2012
56006,the scarlet and the black,1983,3,the+scarlet+and+the+black+1983
38171,howls moving castle,2004,4,howls+moving+castle+2004
97539,battle for haditha,2007,5,battle+for+haditha+2007
20977,the babysitters,2007,2,the+babysitters+2007
140078,terminator 2 judgment day,1991,4,terminator+2+judgment+day+1991
94775,in the heat of the night,1967,3,in+the+heat+of+the+night+1967
130165,crime and punishment,2002,4,crime+and+punishment+2002
47354,invictus,2009,5,invictus+2009
127142,long days journey into night,1962,3,long+days+journey+into+night+1962
108655,fight club,1999,4,fight+club+1999
45425,blade runner,1982,4,blade+runner+1982
85395,spend it all,1971,3,spend+it+all+1971
56290,les misrables,1998,3,les+misrables+1998
1807,is it easy to be young,1986,5,is+it+easy+to+be+young+1986
67907,fat_ sick  nearly dead,2010,4,fat_+sick++nearly+dead+2010
101118,ghostbusters,1984,3,ghostbusters+1984
17601,hells angels on wheels,1967,3,hells+angels+on+wheels+1967
43610,salmon fishing in the yemen,2011,3,salmon+fishing+in+the+yemen+2011
88038,how green was my valley,1941,5,how+green+was+my+valley+1941
62166,the fifth element,1997,4,the+fifth+element+1997
12041,sweet movie,1974,4,sweet+movie+1974
123051,high society,1956,4,high+society+1956
65436,golden boy,1939,4,golden+boy+1939
122609,hum tumhare hain sanam,2002,3,hum+tumhare+hain+sanam+2002
112843,saving face,2012,2,saving+face+2012
106487,whiplash,2014,4,whiplash+2014
81289,woodstock,1970,4,woodstock+1970
90851,12th  delaware,2010,4,12th++delaware+2010
75986,how she move,2008,3,how+she+move+2008
9590,gallipoli,1981,3,gallipoli+1981
121260,ong-bak the thai warrior,2003,3,ong-bak+the+thai+warrior+2003
46006,they were expendable,1945,4,they+were+expendable+1945
137885,circle of iron,1978,3,circle+of+iron+1978
67930,the master plan,2015,3,the+master+plan+2015
126421,deficit,2007,4,deficit+2007
49143,ice age,2002,5,ice+age+2002
136976,indiana jones and the temple of doom,1984,4,indiana+jones+and+the+temple+of+doom+1984
54857,the ear,1970,4,the+ear+1970
30386,saint seiya legend of sanctuary,2014,2,saint+seiya+legend+of+sanctuary+2014
13941,the long way home,1997,4,the+long+way+home+1997
149160,narrow margin,1990,4,narrow+margin+1990
69820,2001 a space odyssey,1968,4,2001+a+space+odyssey+1968
24109,forrest gump,1994,4,forrest+gump+1994
83562,the names of love,2010,3,the+names+of+love+2010
87228,the great dictator,1940,3,the+great+dictator+1940
14097,vanya on 42nd street,1994,5,vanya+on+42nd+street+1994
58868,one flew over the cuckoos nest,1975,5,one+flew+over+the+cuckoos+nest+1975
1659,is it fall yet,2000,3,is+it+fall+yet+2000
40522,no direction home bob dylan,2005,4,no+direction+home+bob+dylan+2005
139875,a bugs life,1998,3,a+bugs+life+1998
91102,art school confidential,2006,3,art+school+confidential+2006
19515,night watch,2004,3,night+watch+2004
71745,the manchurian candidate,2004,4,the+manchurian+candidate+2004
65160,pulp fiction,1994,3,pulp+fiction+1994
98283,12 years a slave,2013,4,12+years+a+slave+2013
76081,the shawshank redemption,1994,5,the+shawshank+redemption+1994
8444,idiocracy,2006,4,idiocracy+2006
148325,harry potter and the deathly hallows part 2,2011,5,harry+potter+and+the+deathly+hallows+part+2+2011
27604,stray dog,1949,5,stray+dog+1949
454,peter pan,1953,2,peter+pan+1953
116641,seven samurai,1954,4,seven+samurai+1954
62776,the lorax,2012,3,the+lorax+2012
30680,workers leaving the lumire factory,1895,4,workers+leaving+the+lumire+factory+1895
112855,the big kahuna,2000,3,the+big+kahuna+2000
117516,a close shave,1995,5,a+close+shave+1995
8449,the game,1997,2,the+game+1997
28533,walle,2008,4,walle+2008
44969,the terminator,1984,3,the+terminator+1984
80051,all over me,1997,4,all+over+me+1997
40727,spider-man 3,2007,3,spider-man+3+2007
89746,shrek,2001,4,shrek+2001
104769,the shawshank redemption,1994,5,the+shawshank+redemption+1994
21475,10 things i hate about you,1999,4,10+things+i+hate+about+you+1999
110267,whos harry crumb,1989,4,whos+harry+crumb+1989
135774,viaggi di nozze,1995,4,viaggi+di+nozze+1995
103855,last stop 174,2008,4,last+stop+174+2008
45394,people will talk,1951,4,people+will+talk+1951
50562,the avengers,2012,3,the+avengers+2012
147990,bambi,1942,3,bambi+1942
16970,the cool world,1963,3,the+cool+world+1963
139648,a man of no importance,1994,4,a+man+of+no+importance+1994
85280,howls moving castle,2004,4,howls+moving+castle+2004
104504,geronimo an american legend,1993,4,geronimo+an+american+legend+1993
140692,tabloid,2010,4,tabloid+2010
132320,tension,1949,4,tension+1949
49821,la haine,1995,4,la+haine+1995
138516,kids in america,2005,4,kids+in+america+2005
8413,sex_ lies_ and videotape,1989,4,sex_+lies_+and+videotape+1989
148651,titanic town,1998,4,titanic+town+1998
48951,jessabelle,2014,4,jessabelle+2014
6377,the hunger games mockingjay - part 1,2014,4,the+hunger+games+mockingjay+-+part+1+2014
130784,alice in wonderland,1951,4,alice+in+wonderland+1951
123121,harakiri,1919,4,harakiri+1919
693,the help,2011,4,the+help+2011
84418,the tourist,2010,2,the+tourist+2010
92573,the truth about emanuel,2013,4,the+truth+about+emanuel+2013
74110,harry potter and the deathly hallows part 1,2010,5,harry+potter+and+the+deathly+hallows+part+1+2010
127183,grand canyon,1991,3,grand+canyon+1991
98258,filth,2013,4,filth+2013
48509,barking dogs never bite,2000,4,barking+dogs+never+bite+2000
20483,crazy stone,2006,4,crazy+stone+2006
37244,polyester,1981,4,polyester+1981
39036,penguins of madagascar,2014,2,penguins+of+madagascar+2014
41793,figures in a landscape,1970,4,figures+in+a+landscape+1970
91926,days of being wild,1990,4,days+of+being+wild+1990
122326,snake in the eagles shadow,1978,4,snake+in+the+eagles+shadow+1978
75066,mickey_ donald_ goofy the three musketeers,2004,4,mickey_+donald_+goofy+the+three+musketeers+2004
65821,following,1998,4,following+1998
73712,the straight story,1999,5,the+straight+story+1999
42510,a circle of deception,1960,3,a+circle+of+deception+1960
119581,die hard,1988,4,die+hard+1988
24616,a big hand for the little lady,1966,4,a+big+hand+for+the+little+lady+1966
102959,the lovers,1958,2,the+lovers+1958
140695,bruce almighty,2003,4,bruce+almighty+2003
107528,kundun,1997,3,kundun+1997
129135,me and the colonel,1958,4,me+and+the+colonel+1958
122944,mortuary,2005,4,mortuary+2005
89510,galaxy quest,1999,3,galaxy+quest+1999
15099,the devil wears prada,2006,3,the+devil+wears+prada+2006
93365,jiro dreams of sushi,2011,4,jiro+dreams+of+sushi+2011
70599,how to train your dragon,2010,3,how+to+train+your+dragon+2010
73312,how to marry a millionaire,1953,3,how+to+marry+a+millionaire+1953
105013,big hero 6,2014,4,big+hero+6+2014
98049,the hangover part ii,2011,3,the+hangover+part+ii+2011
49792,delicacy,2011,3,delicacy+2011
45614,outrage beyond,2012,4,outrage+beyond+2012
72209,the italian straw hat,1928,4,the+italian+straw+hat+1928
29460,pinocchio,1940,3,pinocchio+1940
10882,under african skies,2012,4,under+african+skies+2012
14985,amadeus,1984,4,amadeus+1984
27679,werckmeister harmonies,2000,4,werckmeister+harmonies+2000
138137,the pianist,2002,4,the+pianist+2002
35011,i_ robot,2004,3,i_+robot+2004
122806,ashes of time,1994,5,ashes+of+time+1994
20943,a perfect day,2008,3,a+perfect+day+2008
78639,ice age the meltdown,2006,4,ice+age+the+meltdown+2006
28721,rio grande,1950,4,rio+grande+1950
43987,the secret world of arrietty,2010,3,the+secret+world+of+arrietty+2010
113766,the godfather,1972,4,the+godfather+1972
23972,judgment at nuremberg,1961,4,judgment+at+nuremberg+1961
1390,coonskin,1975,4,coonskin+1975
96485,category 7 the end of the world,2005,3,category+7+the+end+of+the+world+2005
145092,airplane,1980,4,airplane+1980
88644,kill bill vol. 1,2003,4,kill+bill+vol.+1+2003
142681,disraeli,1929,4,disraeli+1929
102111,princess mononoke,1997,4,princess+mononoke+1997
75003,not cool,2014,3,not+cool+2014
113703,the lord of the rings the return of the king,2003,4,the+lord+of+the+rings+the+return+of+the+king+2003
137796,pirates of the caribbean the curse of the black pearl,2003,4,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003
143384,facing windows,2003,4,facing+windows+2003
120565,how to succeed in business without really trying,1967,3,how+to+succeed+in+business+without+really+trying+1967
105252,i_ robot,2004,3,i_+robot+2004
51869,charlie and the chocolate factory,2005,4,charlie+and+the+chocolate+factory+2005
14729,the 50 worst movies ever made,2004,3,the+50+worst+movies+ever+made+2004
43858,monsoon wedding,2001,4,monsoon+wedding+2001
12451,slaughterhouse-five,1972,3,slaughterhouse-five+1972
65825,star wars episode i - the phantom menace,1999,4,star+wars+episode+i+-+the+phantom+menace+1999
129885,the road to guantanamo,2006,5,the+road+to+guantanamo+2006
60311,the story of louis pasteur,1936,4,the+story+of+louis+pasteur+1936
68603,the man who knew too much,1956,4,the+man+who+knew+too+much+1956
82123,wife,1953,3,wife+1953
51924,sherrybaby,2006,4,sherrybaby+2006
14335,the man who knew too much,1956,4,the+man+who+knew+too+much+1956
779,indiana jones and the last crusade,1989,5,indiana+jones+and+the+last+crusade+1989
137861,coraline,2009,5,coraline+2009
111280,the dark knight rises,2012,4,the+dark+knight+rises+2012
24425,fight club,1999,5,fight+club+1999
139791,lady and the tramp,1955,3,lady+and+the+tramp+1955
65400,romper stomper,1992,4,romper+stomper+1992
96029,pretty maids all in a row,1971,4,pretty+maids+all+in+a+row+1971
138025,broken vessels,1998,3,broken+vessels+1998
71659,original gangstas,1996,3,original+gangstas+1996
73414,leila,1997,4,leila+1997
23821,before the devil knows youre dead,2007,4,before+the+devil+knows+youre+dead+2007
133756,hulk vs. wolverine,2009,3,hulk+vs.+wolverine+2009
124182,inception,2010,5,inception+2010
45824,white fang,1973,2,white+fang+1973
68179,the terminator,1984,5,the+terminator+1984
148955,manderlay,2005,4,manderlay+2005
50976,never say never again,1983,4,never+say+never+again+1983
83934,creatures from the abyss,1994,3,creatures+from+the+abyss+1994
54953,reservoir dogs,1992,4,reservoir+dogs+1992
13423,chromophobia,2005,4,chromophobia+2005
10025,frozen,2013,4,frozen+2013
25659,guardians of the galaxy,2014,5,guardians+of+the+galaxy+2014
35951,ice age,2002,3,ice+age+2002
101318,home alone,1990,4,home+alone+1990
35225,goodfellas,1990,4,goodfellas+1990
133848,the hobbit the battle of the five armies,2014,4,the+hobbit+the+battle+of+the+five+armies+2014
127665,percy jackson  the olympians the lightning thief,2010,4,percy+jackson++the+olympians+the+lightning+thief+2010
129458,how the west was won,1962,4,how+the+west+was+won+1962
145355,we are the best,2013,5,we+are+the+best+2013
95958,big hero 6,2014,4,big+hero+6+2014
88994,samsara,2001,4,samsara+2001
146339,tennessee,2008,3,tennessee+2008
129122,star wars,1977,3,star+wars+1977
149167,the dark knight,2008,4,the+dark+knight+2008
10729,st. george shoots the dragon,2009,3,st.+george+shoots+the+dragon+2009
129247,thin ice,2011,3,thin+ice+2011
114605,wrestling for jesus the tale of t-money,2011,4,wrestling+for+jesus+the+tale+of+t-money+2011
44785,mcq,1974,4,mcq+1974
115568,a lady of chance,1928,4,a+lady+of+chance+1928
75583,chapiteau-show,2011,2,chapiteau-show+2011
144180,the asphalt jungle,1950,4,the+asphalt+jungle+1950
2531,brain drain,2009,4,brain+drain+2009
38441,inception,2010,5,inception+2010
99820,licence to kill,1989,3,licence+to+kill+1989
549,star wars,1977,5,star+wars+1977
32927,love in the afternoon,1957,3,love+in+the+afternoon+1957
52446,spider-man,2002,4,spider-man+2002
63745,slap her... shes french,2002,3,slap+her...+shes+french+2002
104877,the fearless freaks,2005,3,the+fearless+freaks+2005
50289,when youre strange,2009,5,when+youre+strange+2009
109982,despicable me 2,2013,3,despicable+me+2+2013
81702,you will meet a tall dark stranger,2010,4,you+will+meet+a+tall+dark+stranger+2010
88567,princess mononoke,1997,4,princess+mononoke+1997
51178,bill bailey qualmpeddler,2013,2,bill+bailey+qualmpeddler+2013
36075,the prodigal son,1992,4,the+prodigal+son+1992
12566,the proud and the beautiful,1953,2,the+proud+and+the+beautiful+1953
93333,the godfather,1972,4,the+godfather+1972
51465,sunrise a song of two humans,1927,3,sunrise+a+song+of+two+humans+1927
90840,whiplash,2014,4,whiplash+2014
91083,beetlejuice,1988,4,beetlejuice+1988
122295,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
74329,harry brown,2009,4,harry+brown+2009
90884,bruce almighty,2003,4,bruce+almighty+2003
81672,terrors advocate,2007,3,terrors+advocate+2007
138411,coraline,2009,4,coraline+2009
22854,timer,2009,4,timer+2009
91610,three outlaw samurai,1964,4,three+outlaw+samurai+1964
37544,sleeping beauty,1959,3,sleeping+beauty+1959
61378,vehicle 19,2013,3,vehicle+19+2013
135534,anchors aweigh,1945,3,anchors+aweigh+1945
13794,interceptor,1992,3,interceptor+1992
77418,the trip to italy,2014,4,the+trip+to+italy+2014
13282,klute,1971,3,klute+1971
131254,haunted,1995,4,haunted+1995
13991,3 godfathers,1948,3,3+godfathers+1948
131280,hey bartender,2013,4,hey+bartender+2013
63097,the hobbit an unexpected journey,2012,5,the+hobbit+an+unexpected+journey+2012
144512,they drive by night,1940,3,they+drive+by+night+1940
12899,riddick,2013,3,riddick+2013
37355,brief encounter,1945,5,brief+encounter+1945
81623,marion bridge,2003,3,marion+bridge+2003
100640,e.t. the extra-terrestrial,1982,4,e.t.+the+extra-terrestrial+1982
53769,penguins of madagascar,2014,5,penguins+of+madagascar+2014
34838,galaxy quest,1999,4,galaxy+quest+1999
146401,x-men days of future past,2014,3,x-men+days+of+future+past+2014
132615,open your eyes,1997,5,open+your+eyes+1997
125129,the world according to monsanto,2008,2,the+world+according+to+monsanto+2008
74671,strange voyage,1964,5,strange+voyage+1964
127361,hellbound hellraiser ii,1988,3,hellbound+hellraiser+ii+1988
10801,vive lamour,1994,4,vive+lamour+1994
141059,kick-ass 2,2013,3,kick-ass+2+2013
68931,the swan princess escape from castle mountain,1997,4,the+swan+princess+escape+from+castle+mountain+1997
65015,the story of us,1999,3,the+story+of+us+1999
9570,mongol the rise of genghis khan,2007,4,mongol+the+rise+of+genghis+khan+2007
133400,ushpizin,2004,4,ushpizin+2004
49486,men seeking women,1997,3,men+seeking+women+1997
10278,repulsion,1965,3,repulsion+1965
35300,20 years after,2008,3,20+years+after+2008
53716,memories of matsuko,2006,3,memories+of+matsuko+2006
5200,life itself,2014,4,life+itself+2014
43654,mulan,1998,3,mulan+1998
97880,i_ robot,2004,4,i_+robot+2004
3556,pippi in the south seas,1970,4,pippi+in+the+south+seas+1970
44160,the hunger games mockingjay - part 1,2014,3,the+hunger+games+mockingjay+-+part+1+2014
80836,the guns of navarone,1961,4,the+guns+of+navarone+1961
34936,en rachchant,1982,4,en+rachchant+1982
19855,the shawshank redemption,1994,4,the+shawshank+redemption+1994
89477,my neighbor totoro,1988,4,my+neighbor+totoro+1988
682,sanjuro,1962,5,sanjuro+1962
30556,cowboy,1958,5,cowboy+1958
67803,inglourious basterds,2009,4,inglourious+basterds+2009
21144,an evening with kevin smith 2 evening harder,2006,4,an+evening+with+kevin+smith+2+evening+harder+2006
21516,a price above rubies,1998,2,a+price+above+rubies+1998
129088,monsters_ inc.,2001,4,monsters_+inc.+2001
145288,inception,2010,4,inception+2010
67872,my neighbor totoro,1988,4,my+neighbor+totoro+1988
122937,the adventures of mary-kate  ashley the case of the christmas caper,1995,3,the+adventures+of+mary-kate++ashley+the+case+of+the+christmas+caper+1995
52378,close encounters of the third kind,1977,3,close+encounters+of+the+third+kind+1977
3377,thor,2011,3,thor+2011
139600,12 angry men,1997,4,12+angry+men+1997
23761,bleach the movie fade to black,2008,3,bleach+the+movie+fade+to+black+2008
15731,the terminator,1984,4,the+terminator+1984
73360,good will hunting,1997,5,good+will+hunting+1997
80457,united 93,2006,4,united+93+2006
140173,the imitation game,2014,4,the+imitation+game+2014
92475,looper,2012,4,looper+2012
123873,pepe,1960,2,pepe+1960
104041,guardians of the galaxy,2014,5,guardians+of+the+galaxy+2014
7853,the wolf of wall street,2013,4,the+wolf+of+wall+street+2013
104632,bolt,2008,2,bolt+2008
66973,the hobbit an unexpected journey,2012,4,the+hobbit+an+unexpected+journey+2012
5051,big city blues,1932,3,big+city+blues+1932
63010,no time for comedy,1940,3,no+time+for+comedy+1940
71099,night watch,2004,3,night+watch+2004
30068,extraordinary measures,2010,3,extraordinary+measures+2010
32078,one point o,2004,4,one+point+o+2004
773,charlotte gray,2001,4,charlotte+gray+2001
45874,the keeper,2009,2,the+keeper+2009
126940,jesus christ vampire hunter,2001,3,jesus+christ+vampire+hunter+2001
120219,the castle of cloads,1970,5,the+castle+of+cloads+1970
83051,despicable me 2,2013,4,despicable+me+2+2013
6454,lil quinquin,2014,3,lil+quinquin+2014
51647,topper takes a trip,1938,4,topper+takes+a+trip+1938
130616,a merry friggin christmas,2014,3,a+merry+friggin+christmas+2014
26656,gunday,2014,4,gunday+2014
78871,narc,2002,4,narc+2002
138756,casino royale,2006,3,casino+royale+2006
73067,master and commander the far side of the world,2003,4,master+and+commander+the+far+side+of+the+world+2003
28574,dolls,2002,4,dolls+2002
13194,august evening,2007,2,august+evening+2007
145857,mama,2013,4,mama+2013
120014,takedown,2000,4,takedown+2000
65742,tillbaka till bromma,2014,3,tillbaka+till+bromma+2014
88381,alien,1979,5,alien+1979
65235,akira,1988,3,akira+1988
108148,guardians of the galaxy,2014,4,guardians+of+the+galaxy+2014
113641,star wars episode i - the phantom menace,1999,3,star+wars+episode+i+-+the+phantom+menace+1999
99317,dumbo,1941,4,dumbo+1941
111818,house of wax,1953,5,house+of+wax+1953
104257,the corridor,1994,3,the+corridor+1994
31008,blueberry,2004,4,blueberry+2004
17873,gladiator,2000,4,gladiator+2000
87178,whiplash,2014,4,whiplash+2014
109007,bridge to terabithia,2007,4,bridge+to+terabithia+2007
91511,tribute to a bad man,1956,4,tribute+to+a+bad+man+1956
136302,one bright shining moment,2005,3,one+bright+shining+moment+2005
8326,star wars,1977,4,star+wars+1977
45376,pulp fiction,1994,5,pulp+fiction+1994
8301,the swan,1956,4,the+swan+1956
142827,captain eo,1986,3,captain+eo+1986
148434,blue in the face,1995,4,blue+in+the+face+1995
40879,e.t. the extra-terrestrial,1982,3,e.t.+the+extra-terrestrial+1982
104553,bambi,1942,5,bambi+1942
11886,johnny mad dog,2008,4,johnny+mad+dog+2008
55053,the spanish prisoner,1997,4,the+spanish+prisoner+1997
133997,andrei rublev,1966,4,andrei+rublev+1966
15222,joan of arc,1999,3,joan+of+arc+1999
133927,le notti bianche,1957,4,le+notti+bianche+1957
26929,frankenstein,1931,3,frankenstein+1931
108196,mad dog and glory,1993,4,mad+dog+and+glory+1993
11645,indiana jones and the temple of doom,1984,4,indiana+jones+and+the+temple+of+doom+1984
54884,theres something about mary,1998,3,theres+something+about+mary+1998
71535,chicken little,2005,3,chicken+little+2005
106795,made in dagenham,2010,4,made+in+dagenham+2010
38549,just looking,1999,3,just+looking+1999
53859,safe,1995,4,safe+1995
56105,call me kuchu,2012,3,call+me+kuchu+2012
20612,metropolitan,1990,3,metropolitan+1990
29165,the dark knight rises,2012,4,the+dark+knight+rises+2012
143505,terminator 2 judgment day,1991,4,terminator+2+judgment+day+1991
111561,stolen seas,2013,3,stolen+seas+2013
39074,reservoir dogs,1992,5,reservoir+dogs+1992
48558,how to train your dragon 2,2014,4,how+to+train+your+dragon+2+2014
18262,the hairdressers husband,1990,2,the+hairdressers+husband+1990
29462,guardians of the galaxy,2014,5,guardians+of+the+galaxy+2014
72915,saving private ryan,1998,5,saving+private+ryan+1998
100279,the conjuring,2013,3,the+conjuring+2013
85447,moon,2009,5,moon+2009
121358,napoleon,1927,4,napoleon+1927
122108,black narcissus,1947,4,black+narcissus+1947
131230,confess,2005,4,confess+2005
84087,zatoichi,2003,4,zatoichi+2003
24188,the secret lives of dentists,2002,4,the+secret+lives+of+dentists+2002
146265,slam,1998,3,slam+1998
130412,goodfellas,1990,5,goodfellas+1990
148086,cosmic psychos blokes you can trust,2013,3,cosmic+psychos+blokes+you+can+trust+2013
113679,leon the professional,1994,5,leon+the+professional+1994
19174,bombay talkie,1970,4,bombay+talkie+1970
113170,despicable me 2,2013,3,despicable+me+2+2013
7946,funny farm,1988,4,funny+farm+1988
131678,des fleurs pour algernon,2006,2,des+fleurs+pour+algernon+2006
22209,the lion king,1994,4,the+lion+king+1994
80385,the incredible hulk,2008,4,the+incredible+hulk+2008
26377,aladdin,1992,4,aladdin+1992
76320,the asthenic syndrome,1990,5,the+asthenic+syndrome+1990
50348,dragon ball z bojack unbound,1993,3,dragon+ball+z+bojack+unbound+1993
38538,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
82042,the hairdressers husband,1990,4,the+hairdressers+husband+1990
104569,the lord of the rings the fellowship of the ring,2001,4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
97262,anchors aweigh,1945,3,anchors+aweigh+1945
109696,au hasard balthazar,1966,4,au+hasard+balthazar+1966
79121,all tomorrows parties,2009,3,all+tomorrows+parties+2009
8585,the parallax view,1974,4,the+parallax+view+1974
27980,earthlings,2005,4,earthlings+2005
39680,dogtown and z-boys,2001,3,dogtown+and+z-boys+2001
144520,devils due,2014,3,devils+due+2014
55453,the day the earth stood still,1951,4,the+day+the+earth+stood+still+1951
56545,eva,1962,5,eva+1962
108827,despicable me 2,2013,4,despicable+me+2+2013
144063,ip man,2008,4,ip+man+2008
110880,she does not drink smoke or flirts but she talks,1970,4,she+does+not+drink+smoke+or+flirts+but+she+talks+1970
45059,interstellar,2014,3,interstellar+2014
46774,age of uprising the legend of michael kohlhaas,2013,3,age+of+uprising+the+legend+of+michael+kohlhaas+2013
20979,terminator salvation,2009,4,terminator+salvation+2009
140369,alien,1979,4,alien+1979
8302,pinocchio,1976,2,pinocchio+1976
105306,the dark knight rises,2012,5,the+dark+knight+rises+2012
53645,from russia with love,1963,4,from+russia+with+love+1963
110637,last year at marienbad,1961,4,last+year+at+marienbad+1961
12110,castaway on the moon,2009,3,castaway+on+the+moon+2009
9102,iron man,2008,4,iron+man+2008
51847,henry,2010,4,henry+2010
146383,not reconciled,1965,2,not+reconciled+1965
113177,the boy in the striped pyjamas,2008,4,the+boy+in+the+striped+pyjamas+2008
141385,frankenstein,1931,4,frankenstein+1931
137483,super troopers,2001,4,super+troopers+2001
13167,drinking buddies,2013,4,drinking+buddies+2013
9791,summer wars,2009,4,summer+wars+2009
68360,the aristocats,1970,4,the+aristocats+1970
23647,bad girl,1931,4,bad+girl+1931
119159,marley  me,2008,3,marley++me+2008
101554,the secret life of bees,2008,5,the+secret+life+of+bees+2008
137981,reservoir dogs,1992,5,reservoir+dogs+1992
125008,forever mine,1999,3,forever+mine+1999
84668,monsters_ inc.,2001,4,monsters_+inc.+2001
